Sku|OfferTermCode|Platform|Tenancy|Operation|UsageType|Region|Service|InstanceType|OperatingSystem|AdjustedPricePerUnit|OnDemandHourlyCost|BreakevenPercentage|UpfrontFee|LeaseTerm|PurchaseOption|OfferingClass|TermType|Key|ReservedInstanceCost|OnDemandCostForTerm|CostSavings|PercentSavings|vCPU|Memory
ERPBKDFT6AHAWCJ2|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS3-NodeUsage:cache.r3.xlarge|ap-south-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Redis|0.196512|0.493|0.648680874711717|1080|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2801.44512|4318.68|1517.23488|35.132|4|28.4
ERPBKDFT6AHAWCJ2|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS3-NodeUsage:cache.r3.xlarge|ap-south-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Redis|0.135073|0.493|0.445639133562416|2224|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|5773.71844|12956.04|7182.32156|55.436|4|28.4
DQBSCBDKJ8AH746G|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.r3.2xlarge|us-east-2|AmazonElastiCache|cache.r3.2xlarge|ElastiCache Memcached|0.182|0.91|0.372780035793734|4132|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|8914.96|23914.8|14999.84|62.722|8|58.2
DQBSCBDKJ8AH746G|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.r3.2xlarge|us-east-2|AmazonElastiCache|cache.r3.2xlarge|ElastiCache Memcached|0.246|0.91|0.541793366450901|2164|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|4318.96|7971.6|3652.64|45.821|8|58.2
WEA3D97S62U37KZC|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.t1.micro|eu-west-1|AmazonElastiCache|cache.t1.micro|ElastiCache Redis|0.011|0.022|0.641829251418293|82|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|371.08|578.16|207.08|35.817|1|0.213
WEA3D97S62U37KZC|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.t1.micro|eu-west-1|AmazonElastiCache|cache.t1.micro|ElastiCache Redis|0.009|0.022|0.582053410820534|100|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|336.52|578.16|241.64|41.795|1|0.213
WEA3D97S62U37KZC|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.t1.micro|eu-west-1|AmazonElastiCache|cache.t1.micro|ElastiCache Redis|0.01|0.022|0.776255707762557|62|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|149.6|192.72|43.12|22.374|1|0.213
WEA3D97S62U37KZC|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.t1.micro|eu-west-1|AmazonElastiCache|cache.t1.micro|ElastiCache Redis|0.012|0.022|0.825653798256538|54|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|159.12|192.72|33.6|17.435|1|0.213
WEA3D97S62U37KZC|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.t1.micro|eu-west-1|AmazonElastiCache|cache.t1.micro|ElastiCache Redis|0.017|0.022|0.833264148332642|35|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|481.76|578.16|96.3999999999999|16.674|1|0.213
WEA3D97S62U37KZC|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.t1.micro|eu-west-1|AmazonElastiCache|cache.t1.micro|ElastiCache Redis|0.017|0.022|0.892071398920714|23|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|171.92|192.72|20.8|10.793|1|0.213
SRCZHBXRNDEYP8Z5|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Redis|0.142|0.571|0.358710052326155|1651|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|5382.76|15005.88|9623.12|64.129|4|14.6
SRCZHBXRNDEYP8Z5|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Redis|0.344|0.571|0.677422450399443|375|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|3388.44|5001.96|1613.52|32.258|4|14.6
SRCZHBXRNDEYP8Z5|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Redis|0.271|0.571|0.513923875174265|590|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|7711.88|15005.88|7294|48.608|4|14.6
SRCZHBXRNDEYP8Z5|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Redis|0.184|0.571|0.537357355916481|1076|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2687.84|5001.96|2314.12|46.264|4|14.6
SRCZHBXRNDEYP8Z5|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Redis|0.186|0.571|0.423039501848609|1460|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|6348.08|15005.88|8657.8|57.696|4|14.6
SRCZHBXRNDEYP8Z5|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN1-NodeUsage:cache.m1.xlarge|ap-northeast-1|AmazonElastiCache|cache.m1.xlarge|ElastiCache Redis|0.237|0.571|0.601788099065167|934|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|3010.12|5001.96|1991.84|39.821|4|14.6
DA9T42WCFEN5VZ35|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.r3.8xlarge|eu-west-1|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Redis|0.95|4.056|0.434236518272345|21320|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|46286|106591.68|60305.68|56.576|32|237
DA9T42WCFEN5VZ35|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.r3.8xlarge|eu-west-1|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Redis|1.276|4.056|0.628691470103483|11160|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|22337.76|35530.56|13192.8|37.131|32|237
GNYZMZTDAKQK6R4J|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.t2.micro|us-west-2|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.006|0.017|0.695406929895246|51|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|103.56|148.92|45.36|30.459|1|0.555
GNYZMZTDAKQK6R4J|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.t2.micro|us-west-2|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.004|0.017|0.479272987733906|109|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|214.12|446.76|232.64|52.073|1|0.555
UCWUQ6YU5X3AGM7Z|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUW2-NodeUsage:cache.t2.medium|eu-west-2|AmazonElastiCache|cache.t2.medium|ElastiCache Memcached|0.024|0.077|0.666014350945858|239|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|449.24|674.52|225.28|33.399|2|3.22
UCWUQ6YU5X3AGM7Z|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUW2-NodeUsage:cache.t2.medium|eu-west-2|AmazonElastiCache|cache.t2.medium|ElastiCache Memcached|0.021|0.077|0.47632884619186|412|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|963.88|2023.56|1059.68|52.367|2|3.22
97T2T3VCX9YU33EZ|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|NodeUsage:cache.m3.2xlarge|us-east-1|AmazonElastiCache|cache.m3.2xlarge|ElastiCache Redis|0.187|0.728|0.397523709167545|2691|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|7605.36|19131.84|11526.48|60.248|8|27.9
97T2T3VCX9YU33EZ|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|NodeUsage:cache.m3.2xlarge|us-east-1|AmazonElastiCache|cache.m3.2xlarge|ElastiCache Redis|0.25|0.728|0.621268001404988|1772|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3962|6377.28|2415.28|37.873|8|27.9
XX43M4Y6CZS9J4P3|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.r4.8xlarge|sa-east-1|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Memcached|2.006|7.276|0.448052980420607|32956|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|85673.68|191213.28|105539.6|55.195|32|203.26
XX43M4Y6CZS9J4P3|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.r4.8xlarge|sa-east-1|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Memcached|2.918|7.276|0.651727955296829|15978|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|41539.68|63737.76|22198.08|34.827|32|203.26
7QBXRQYX9DYWM84W|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUW2-NodeUsage:cache.r4.4xlarge|eu-west-2|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Memcached|0.67|2.129|0.628856560093169|5859|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|11728.2|18650.04|6921.84|37.114|16|101.38
7QBXRQYX9DYWM84W|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUW2-NodeUsage:cache.r4.4xlarge|eu-west-2|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Memcached|0.499|2.129|0.434435529360795|11193|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|24306.72|55950.12|31643.4|56.556|16|101.38
2DX269NCNRC58DEG|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.r4.xlarge|us-west-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Redis|0.123|0.455|0.541793366450901|1082|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2159.48|3985.8|1826.32|45.821|4|25.05
2DX269NCNRC58DEG|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.r4.xlarge|us-west-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Redis|0.091|0.455|0.372780035793734|2066|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|4457.48|11957.4|7499.92|62.722|4|25.05
2ET5BPN9GPKZQEJG|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS3-NodeUsage:cache.r4.16xlarge|ap-south-1|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|3.158|7.884|0.650935134797023|17292|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|44956.08|69063.84|24107.76|34.906|64|407
2ET5BPN9GPKZQEJG|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS3-NodeUsage:cache.r4.16xlarge|ap-south-1|AmazonElastiCache|cache.r4.16xlarge|ElastiCache Memcached|2.17|7.884|0.447188186080202|35626|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|92653.6|207191.52|114537.92|55.281|64|407
QMSAAB37UJD6ZX3P|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS3-NodeUsage:cache.m4.xlarge|ap-south-1|AmazonElastiCache|cache.m4.xlarge|ElastiCache Memcached|0.106|0.438|0.394042381657319|1750|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|4535.68|11510.64|6974.96|60.596|4|14.28
QMSAAB37UJD6ZX3P|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS3-NodeUsage:cache.m4.xlarge|ap-south-1|AmazonElastiCache|cache.m4.xlarge|ElastiCache Memcached|0.162|0.438|0.599997914972582|883|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2302.12|3836.88|1534.76|40|4|14.28
3F4TAPFDDJ88HFZE|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.xlarge|eu-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.073|0.339|0.296044862901452|719|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2637.44|8908.92|6271.48|70.396|2|16.7
3F4TAPFDDJ88HFZE|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.xlarge|eu-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.095|0.339|0.439514553952668|473|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1305.2|2969.64|1664.44|56.049|2|16.7
3F4TAPFDDJ88HFZE|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.xlarge|eu-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.088|0.339|0.326374016154596|595|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|2907.64|8908.92|6001.28|67.363|2|16.7
3F4TAPFDDJ88HFZE|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.xlarge|eu-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.114|0.339|0.467948976980375|391|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|1389.64|2969.64|1580|53.205|2|16.7
3F4TAPFDDJ88HFZE|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.xlarge|eu-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.166|0.339|0.544564324295201|163|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|1617.16|2969.64|1352.48|45.544|2|16.7
3F4TAPFDDJ88HFZE|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.xlarge|eu-west-1|AmazonElastiCache|cache.m2.xlarge|ElastiCache Memcached|0.132|0.339|0.416207576226973|239|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|3707.96|8908.92|5200.96|58.379|2|16.7
BEC8KX3EZAGPY6NN|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.c1.xlarge|sa-east-1|AmazonElastiCache|cache.c1.xlarge|ElastiCache Memcached|0.297|0.916|0.616353612091484|2344|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|4945.72|8024.16|3078.44|38.365|8|6.6
BEC8KX3EZAGPY6NN|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.c1.xlarge|sa-east-1|AmazonElastiCache|cache.c1.xlarge|ElastiCache Memcached|0.221|0.916|0.403526350421726|3906|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|9713.88|24072.48|14358.6|59.647|8|6.6
2F7JE42ZTJ7QH5YE|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUC1-NodeUsage:cache.r3.xlarge|eu-central-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Redis|0.129|0.547|0.436038277139176|2878|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|6268.12|14375.16|8107.04|56.396|4|28.4
2F7JE42ZTJ7QH5YE|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUC1-NodeUsage:cache.r3.xlarge|eu-central-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Redis|0.173|0.547|0.630771414022522|1507|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3022.48|4791.72|1769.24|36.923|4|28.4
PVQG6KRTS45ZNVJ7|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.2xlarge|us-west-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.144|0.678|0.293095010394077|1438|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|5222.32|17817.84|12595.52|70.69|4|33.8
PVQG6KRTS45ZNVJ7|VHSX6N8RTZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.2xlarge|us-west-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.264|0.678|0.416207576226973|478|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|7415.92|17817.84|10401.92|58.379|4|33.8
PVQG6KRTS45ZNVJ7|JRBFQ5DASS|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.2xlarge|us-west-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.229|0.678|0.469255532657157|781|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|2787.04|5939.28|3152.24|53.074|4|33.8
PVQG6KRTS45ZNVJ7|DK9W8XRWES|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.2xlarge|us-west-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.332|0.678|0.544564324295201|326|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|3234.32|5939.28|2704.96|45.544|4|33.8
PVQG6KRTS45ZNVJ7|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.2xlarge|us-west-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.191|0.678|0.44115785078326|947|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2620.16|5939.28|3319.12|55.884|4|33.8
PVQG6KRTS45ZNVJ7|KGRZ3REEDN|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m2.2xlarge|us-west-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.175|0.678|0.324899089900908|1190|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|5789|17817.84|12028.84|67.51|4|33.8
TM2P6Z4FTQDYTH6X|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.r3.large|us-west-1|AmazonElastiCache|cache.r3.large|ElastiCache Memcached|0.08|0.254|0.628662855499227|698|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1398.8|2225.04|826.24|37.134|2|13.5
TM2P6Z4FTQDYTH6X|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.r3.large|us-west-1|AmazonElastiCache|cache.r3.large|ElastiCache Memcached|0.059|0.254|0.431980249044212|1333|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2883.52|6675.12|3791.6|56.802|2|13.5
2VD3SCQQDPCT4ZD3|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW2-NodeUsage:cache.r4.2xlarge|us-west-2|AmazonElastiCache|cache.r4.2xlarge|ElastiCache Memcached|0.182|0.91|0.372780035793734|4132|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|8914.96|23914.8|14999.84|62.722|8|50.47
2VD3SCQQDPCT4ZD3|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW2-NodeUsage:cache.r4.2xlarge|us-west-2|AmazonElastiCache|cache.r4.2xlarge|ElastiCache Memcached|0.246|0.91|0.541793366450901|2164|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|4318.96|7971.6|3652.64|45.821|8|50.47
SC3ED62YM5523K6V|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m3.2xlarge|eu-west-1|AmazonElastiCache|cache.m3.2xlarge|ElastiCache Memcached|0.342|0.785|0.693354273914434|1772|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|4767.92|6876.6|2108.68|30.665|8|27.9
SC3ED62YM5523K6V|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m3.2xlarge|eu-west-1|AmazonElastiCache|cache.m3.2xlarge|ElastiCache Memcached|0.26|0.785|0.461652560858564|2691|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|9523.8|20629.8|11106|53.835|8|27.9
42W2WEUS7WSVTC8Z|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.medium|ap-northeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.061|0.142|0.609653353913435|224|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|758.36|1243.92|485.56|39.035|1|3.35
42W2WEUS7WSVTC8Z|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.medium|ap-northeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.069|0.142|0.525575063776877|148|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|1961.32|3731.76|1770.44|47.442|1|3.35
42W2WEUS7WSVTC8Z|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.medium|ap-northeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.046|0.142|0.540999421184642|270|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|672.96|1243.92|570.96|45.9|1|3.35
42W2WEUS7WSVTC8Z|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.medium|ap-northeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.048|0.142|0.427798143503334|335|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|1596.44|3731.76|2135.32|57.22|1|3.35
42W2WEUS7WSVTC8Z|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.medium|ap-northeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.087|0.142|0.688243616952859|94|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|856.12|1243.92|387.8|31.176|1|3.35
42W2WEUS7WSVTC8Z|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.m1.medium|ap-northeast-1|AmazonElastiCache|cache.m1.medium|ElastiCache Memcached|0.037|0.142|0.371235020472914|413|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1385.36|3731.76|2346.4|62.876|1|3.35
6NDY7ZDBGDX2YYGC|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r4.2xlarge|ap-southeast-2|AmazonElastiCache|cache.r4.2xlarge|ElastiCache Memcached|0.356|1.092|0.650910733102514|3108|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|6226.56|9565.92|3339.36|34.909|8|50.47
6NDY7ZDBGDX2YYGC|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r4.2xlarge|ap-southeast-2|AmazonElastiCache|cache.r4.2xlarge|ElastiCache Memcached|0.263|1.092|0.4474091357653|5928|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|12839.64|28697.76|15858.12|55.259|8|50.47
8UTAF85GEY67VYT8|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.r4.large|ap-northeast-1|AmazonElastiCache|cache.r4.large|ElastiCache Memcached|0.066|0.273|0.448324886681051|1482|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|3216.48|7174.44|3957.96|55.168|2|12.3
8UTAF85GEY67VYT8|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APN1-NodeUsage:cache.r4.large|ap-northeast-1|AmazonElastiCache|cache.r4.large|ElastiCache Memcached|0.089|0.273|0.650910733102514|777|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1556.64|2391.48|834.84|34.909|2|12.3
